ft,bt,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,trendingText,Insurance Validity,Seats,Kms Driven,RTO,Engine Displacement,Transmission,Comfort & Convenience,Interior,Exterior,Safety,Entertainment & Communication,Mileage,Max Power,Torque,Wheel Size,city
petrol,sedan,1,hyundai,hyundai accent,2011,1424,executive,190000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,50000,unknown,1495,manual,11,7,8,13,0,16.36,93.7,124.6,13.0,Kolkata
diesel,sedan,2,hyundai,hyundai verna,2015,1846,1.6 crdi sx,494000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,46980,wb26,1582,manual,16,9,8,24,4,23.9,126.2,259.9,16.0,Kolkata
petrol,hatchback,1,maruti,maruti swift,2019,10403,vxi,535000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,40535,wb02,1197,manual,11,7,7,26,6,22.38,88.5,113.0,16.0,Kolkata
petrol,hatchback,1,hyundai,hyundai santro xing,2010,1711,gls,155000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,60020,wb06,1086,manual,9,6,6,16,4,17.92,62.1,96.1,13.0,Kolkata
petrol,hatchback,1,renault,renault kwid,2022,8915,1.0 rxt amt bsvi,557000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,787,wb24,999,automatic,9,8,10,26,8,22.3,67.06,91.0,16.0,Kolkata
cng,hatchback,1,maruti,maruti wagon r,2022,8838,vxi cng bsvi,674000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,5870,wb06,998,manual,9,9,5,23,6,34.05,55.92,82.1,16.0,Kolkata
diesel,hatchback,1,renault,renault pulse,2013,5114,rxz optional,180000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,50000,unknown,1461,manual,14,8,11,11,6,23.08,63.1,160.0,15.0,Kolkata
petrol,hatchback,1,maruti,maruti celerio,2014,10358,vxi amt,318000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,50714,wb06,998,automatic,10,8,6,23,0,26.68,65.71,89.0,16.0,Kolkata
petrol,sedan,1,hyundai,hyundai xcent,2019,5785,1.2 vtvt sx,500000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,40000,wb06,1197,manual,21,10,12,29,7,20.14,81.86,170.553712,14.0,Kolkata
petrol,hatchback,1,maruti,maruti alto 800,2020,7075,vxi bsvi,403000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,4187,wb26,796,manual,6,6,5,17,5,22.05,47.33,69.0,16.0,Kolkata
petrol,suv,1,mg,mg hector,2020,7486,sharp dct,1513000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,10164,wb02,1451,automatic,29,11,23,38,9,13.96,141.0,250.0,16.0,Kolkata
petrol,sedan,1,hyundai,hyundai verna,2022,8397,s plus,1030000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,13269,wb16,1497,manual,21,9,7,23,9,17.7,113.18,143.8,16.0,Kolkata
diesel,suv,1,mahindra,mahindra scorpio,2020,7765,s11,1530000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,7,90000,unknown,2179,manual,15,10,14,24,10,15.4,136.78,319.0,16.0,Kolkata
petrol,sedan,1,hyundai,hyundai verna,2021,7729,sx,1050000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,16000,wb32,1497,manual,27,12,16,25,10,17.7,113.18,143.8,16.0,Kolkata
petrol,sedan,1,honda,honda city,2021,7260,v mt,810000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,60000,wb06,1497,manual,21,10,12,24,11,17.4,117.6,145.0,15.0,Kolkata
petrol,sedan,2,honda,honda city,2010,1247,1.5 v mt,235000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,47114,wb06,1497,manual,17,10,9,20,5,17.0,103.11962880475131,170.553712,15.0,Kolkata
petrol,sedan,2,honda,honda city,2014,1279,i vtec v,438999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,50000,wb02,1497,manual,17,10,8,23,4,17.4,117.3,145.0,15.0,Kolkata
petrol,sedan,2,honda,honda city,2014,1279,i vtec v,438999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,50000,wb02,1497,manual,17,10,8,23,4,17.4,117.3,145.0,15.0,Kolkata
petrol,hatchback,2,ford,ford figo,2011,1036,petrol exi,200000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,50000,ka04,1196,manual,9,6,4,13,0,15.6,70.0,102.0,14.0,Kolkata
petrol,hatchback,1,chevrolet,chevrolet spark,2012,577,1.0 lt,210000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,20000,unknown,995,manual,8,8,10,11,5,16.2,62.1,90.3,16.0,Kolkata
petrol,hatchback,2,honda,honda brio,2013,1202,ex mt,225000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,41424,wb02,1198,manual,6,8,3,14,2,19.4,86.8,109.0,16.0,Kolkata
petrol,hatchback,2,maruti,maruti alto 800,2020,7075,vxi bsvi,378000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,23829,wb08,796,manual,6,6,5,17,5,22.05,47.33,69.0,16.0,Kolkata
petrol,sedan,1,honda,honda city,2019,5626,i-vtec v,684000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,44199,wb02,1497,manual,25,11,11,28,9,17.4,117.6,145.0,15.0,Kolkata
petrol,sedan,1,hyundai,hyundai verna,2018,5967,vtvt 1.6 sx,800000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,40000,unknown,1591,manual,27,11,9,30,10,17.0,121.3,151.0,16.0,Kolkata
petrol,suv,1,ford,ford ecosport,2015,901,1.0 ecoboost titanium,419000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,55625,wb02,999,manual,16,13,12,19,7,18.88,123.37,170.0,16.0,Kolkata
petrol,hatchback,1,maruti,maruti wagon r,2015,4310,vxi bs iv,309000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,29230,wb08,998,manual,11,10,11,17,6,20.51,67.04,90.0,16.0,Kolkata
petrol,sedan,1,maruti,maruti swift dzire,2017,5831,lxi 1.2 bs iv,525000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,30000,wb24,1197,manual,7,9,4,22,0,22.0,81.8,113.0,16.0,Kolkata
petrol,hatchback,1,volkswagen,volkswagen polo,2019,7744,1.0 mpi trendline,509999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,25152,wb06,999,manual,10,11,7,19,0,17.74,75.1,95.0,16.0,Kolkata
diesel,sedan,1,audi,audi a3,2020,5740,35 tdi premium plus,2000000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,52224,jh01,1968,automatic,18,14,14,30,7,20.38,143.0,320.0,17.0,Kolkata
petrol,sedan,1,maruti,maruti swift dzire,2012,10244,vxi,289000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,62665,wb02,1197,manual,15,10,9,24,8,22.41,88.5,113.0,16.0,Kolkata
petrol,hatchback,1,maruti,maruti wagon r,2014,4310,vxi bs iv,273000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,76800,wb20,998,manual,11,10,11,17,6,20.51,67.04,90.0,16.0,Kolkata
petrol,suv,1,honda,honda wr-v,2017,5668,i-vtec vx,600000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,80000,unknown,1199,manual,21,12,15,28,8,17.5,88.7,110.0,16.0,Kolkata
petrol,suv,2,ford,ford ecosport,2016,7350,1.5 petrol titanium,509999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,37833,wb02,1496,manual,20,13,16,29,8,15.9,120.69,149.0,16.0,Kolkata
petrol,hatchback,1,maruti,maruti alto 800,2015,3942,vxi,300000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,40000,unknown,796,manual,8,7,5,11,3,22.74,47.3,69.0,16.0,Kolkata
diesel,suv,2,land rover,land rover freelander 2,2012,4870,hse sd4,969999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,72000,unknown,2179,automatic,19,12,13,29,5,12.35,187.74,420.0,17.0,Kolkata
petrol,sedan,1,hyundai,hyundai elantra,2018,5384,2.0 sx option at,1400000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,30000,unknown,1999,automatic,28,12,10,32,7,14.62,149.92,192.2,16.0,Kolkata
diesel,sedan,2,hyundai,hyundai xcent,2014,1864,1.1 crdi s option,300000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,80000,unknown,1120,manual,15,10,10,18,7,24.4,71.01,180.4,14.0,Kolkata
petrol,sedan,1,hyundai,hyundai elantra,2018,5384,2.0 sx option at,1500000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,30000,unknown,1999,automatic,28,12,10,32,7,14.62,149.92,192.2,16.0,Kolkata
petrol,hatchback,2,volkswagen,volkswagen polo,2014,1973,1.2 mpi highline,290000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,90000,unknown,1198,manual,11,11,10,20,4,16.47,74.0,110.0,15.0,Kolkata
diesel,muv,1,toyota,toyota innova,2014,2279,2.5 g (diesel) 7 seater,750000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,7,113000,wb02,2494,manual,6,7,3,18,0,12.99,100.6,200.0,16.0,Kolkata
petrol,sedan,2,honda,honda civic,2012,1307,1.8 v mt,350000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,90000,wb06,1799,manual,16,9,9,19,6,14.8,130.2,171.6,15.0,Kolkata
diesel,hatchback,1,maruti,maruti swift,2013,4204,vdi,296000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,92202,wb02,1248,manual,11,10,9,15,3,22.9,74.0,190.0,14.0,Kolkata
petrol,hatchback,2,hyundai,hyundai grand i10,2018,5604,1.2 kappa sportz bsiv,376000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,79783,wb26,1197,manual,16,9,13,24,7,18.9,81.86,170.553712,16.0,Kolkata
petrol,sedan,1,honda,honda city,2022,7904,zx mt,1399000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,10000,unknown,1498,manual,25,12,15,35,10,18.6,119.35,145.0,16.0,Kolkata
petrol,sedan,2,maruti,maruti swift dzire,2021,7711,zxi plus bsvi,690000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,23227,wb08,1197,manual,20,12,13,28,10,22.41,88.5,113.0,15.0,Kolkata
petrol,sedan,3,maruti,maruti ciaz,2019,6549,sigma bsiv,714000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,3089,wb24,1462,manual,17,10,8,25,8,21.56,103.25,138.0,16.0,Kolkata
petrol,sedan,1,honda,honda amaze,2019,7441,v petrol,600000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,28546,wb02,1199,manual,17,12,10,27,7,18.6,88.76,110.0,16.0,Kolkata
petrol,hatchback,1,hyundai,hyundai grand i10,2016,1550,asta option,342000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,85435,wb06,1197,manual,13,10,12,21,4,18.9,82.0,114.0,14.0,Kolkata
diesel,sedan,2,porsche,porsche panamera,2016,4507,diesel,5000000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,20000,jh01,2967,automatic,25,13,11,28,8,17.85,300.0,650.0,18.0,Kolkata
petrol,hatchback,2,honda,honda brio,2012,1204,v mt,208000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,83124,wb02,1198,manual,10,9,5,18,3,19.4,86.8,109.0,14.0,Kolkata
petrol,sedan,2,toyota,toyota etios,2014,2175,g,279000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,87859,wb02,1496,manual,11,10,7,20,2,16.78,88.73,132.0,16.0,Kolkata
diesel,sedan,1,honda,honda city,2017,1210,i dtec vx,600000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,65000,wb02,1498,manual,20,14,11,23,7,26.0,98.6,200.0,15.0,Kolkata
diesel,suv,1,mahindra ssangyong,mahindra ssangyong rexton,2018,5164,rx7,1450000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,7,50000,wb24,2696,automatic,20,11,18,22,8,11.18,184.0,402.0,16.0,Kolkata
petrol,sedan,3,toyota,toyota etios,2012,2190,g,225000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,80000,wb02,1496,manual,0,0,0,0,0,17.6,88.73,132.0,15.0,Kolkata
petrol,hatchback,1,hyundai,hyundai grand i10,2018,5602,1.2 kappa magna bsiv,400000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,25000,wb02,1197,manual,13,8,8,23,6,18.9,81.86,170.553712,16.0,Kolkata
diesel,sedan,1,hindustan motors,ambassador,2014,6595,encore bsiv,120000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,0,120000,unknown,1995,manual,0,0,0,0,0,12.8,103.11962880475131,106.0,16.0,Kolkata
petrol,hatchback,1,hyundai,hyundai i20,2019,6250,petrol spotz,625000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,3000,wb12,1197,manual,15,10,9,25,7,18.6,81.86,170.553712,16.0,Kolkata
petrol,hatchback,1,hyundai,hyundai grand i10,2018,7715,magna,385000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,37001,wb96,1197,manual,13,8,8,24,6,18.9,81.86,170.553712,16.0,Kolkata
petrol,hatchback,1,maruti,maruti swift,2013,4202,vxi,335000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,39000,wb02,1197,manual,11,9,8,15,0,18.6,85.8,114.0,14.0,Kolkata
petrol,sedan,1,honda,honda city,2020,7265,zx cvt,985000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,20000,unknown,1497,automatic,27,12,14,29,9,17.4,117.6,145.0,16.0,Kolkata
diesel,sedan,3,hyundai,hyundai xcent,2015,1850,1.1 crdi base,271000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,103033,wb08,1120,manual,11,8,6,17,0,24.4,71.0,180.4,16.0,Kolkata
petrol,hatchback,1,hyundai,hyundai grand i10,2017,5605,1.2 kappa sportz option,480999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,25968,wb02,1197,manual,15,9,12,24,9,18.9,81.86,170.553712,16.0,Kolkata
petrol,hatchback,2,maruti,maruti wagon r,2004,4336,lxi,75000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,150000,unknown,998,manual,5,5,4,11,0,18.9,67.1,90.0,13.0,Kolkata
petrol,hatchback,1,maruti,maruti wagon r,2020,7054,zxi 1.2,555000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,11798,wb02,1197,manual,11,10,11,27,9,20.52,81.8,113.0,16.0,Kolkata
petrol,sedan,1,volkswagen,volkswagen ameo,2017,6305,1.2 mpi highline plus,430000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,65814,wb08,1198,manual,17,11,11,23,9,17.0,73.75,110.0,16.0,Kolkata
petrol,suv,1,kia,kia seltos,2021,7107,htx g,1200000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,69007,wb06,1497,manual,23,12,18,30,10,16.8,113.43,144.0,17.0,Kolkata
diesel,hatchback,1,maruti,maruti swift,2012,4204,vdi,286000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,71420,wb06,1248,manual,11,10,9,15,3,22.9,74.0,190.0,14.0,Kolkata
petrol,hatchback,1,hyundai,hyundai grand i10 nios,2021,7094,asta,680000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,10000,unknown,1197,manual,21,12,16,24,11,20.7,81.86,170.553712,15.0,Kolkata
petrol,hatchback,1,datsun,datsun redigo,2020,7844,t,349000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,9817,wb08,799,manual,5,9,6,19,6,20.71,53.64,72.0,16.0,Kolkata
petrol,hatchback,2,maruti,maruti celerio,2018,10357,zxi,347000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,124206,wb18,998,manual,12,9,10,24,7,25.24,65.71,89.0,16.0,Kolkata
petrol,hatchback,2,maruti,maruti zen,2002,4391,lxi,48000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,50000,wb38,993,manual,4,1,0,10,0,17.3,103.11962880475131,78.0,16.0,Kolkata
petrol,hatchback,2,maruti,maruti wagon r,2009,4339,lxi minor,125000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,50000,unknown,1061,manual,5,5,4,10,0,18.9,67.0,84.0,13.0,Kolkata
petrol,suv,1,renault,renault kiger,2023,10045,rxt amt,785000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,1062,wb20,999,automatic,16,10,13,23,11,19.03,71.01,96.0,16.0,Kolkata
petrol,hatchback,1,hyundai,hyundai grand i10,2018,5602,1.2 kappa magna bsiv,490000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,10000,unknown,1197,manual,13,8,8,23,6,18.9,81.86,170.553712,16.0,Kolkata
diesel,muv,1,toyota,toyota innova crysta,2019,2401,2.4 gx mt bsiv,1700000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,7,10000,wb08,2393,manual,18,12,11,27,10,13.68,147.8,343.0,16.0,Kolkata
petrol,hatchback,1,hyundai,hyundai grand i10,2015,1549,sportz,350000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,20000,wb18,1197,manual,12,9,9,17,4,18.9,82.0,114.0,16.0,Kolkata
diesel,sedan,1,honda,honda city,2015,1286,i dtec v,400000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,68000,wb02,1498,manual,17,10,8,23,4,26.0,98.6,200.0,15.0,Kolkata
petrol,hatchback,1,volkswagen,volkswagen polo,2016,1946,1.2 mpi comfortline,365000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,65000,wb68,1199,manual,14,10,14,19,7,16.2,74.0,110.0,16.0,Kolkata
petrol,hatchback,2,maruti,maruti swift,2016,4168,lxi option,400000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,30000,wb02,1197,manual,8,9,4,16,0,20.4,81.8,113.0,16.0,Kolkata
petrol,hatchback,2,hyundai,hyundai eon,2016,1502,era plus,254999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,60000,unknown,814,manual,9,6,6,13,0,21.1,55.2,74.5,16.0,Kolkata
petrol,sedan,2,maruti,maruti swift dzire,2017,7081,amt zxi plus,601000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,45699,wb26,1197,automatic,23,13,11,33,10,21.21,81.8,113.0,15.0,Kolkata
petrol,hatchback,1,hyundai,hyundai i10,2011,1570,sportz,216000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,81575,wb06,1197,manual,10,8,5,11,6,20.36,78.9,111.8,13.0,Kolkata
petrol,sedan,1,honda,honda city,2017,1217,i vtec cvt vx,670000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,42000,wb12,1497,automatic,21,14,11,23,7,18.0,117.3,145.0,15.0,Kolkata
