ft,bt,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,trendingText,Insurance Validity,Seats,Kms Driven,RTO,Engine Displacement,Transmission,Comfort & Convenience,Interior,Exterior,Safety,Entertainment & Communication,Mileage,Max Power,Torque,Wheel Size,city
petrol,hatchback,1,maruti,maruti ignis,2021,7584,sigma bsvi,515000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,55418,hr81,1197,manual,7,5,4,22,0,20.89,81.8,113.0,16.0,Delhi
petrol,hatchback,1,maruti,maruti wagon r,2013,4310,vxi bs iv,225000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,20000,unknown,998,manual,11,10,11,17,6,20.51,67.04,90.0,16.0,Delhi
petrol,muv,1,renault,renault triber,2020,10070,rxz,620000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,7,53400,up14,999,manual,16,11,11,20,8,20.0,71.01,96.0,16.0,Delhi
petrol,hatchback,1,renault,renault kwid,2018,5375,1.0 rxt optional,349000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,25000,dl8c,999,manual,9,9,7,21,6,23.01,67.0,91.0,16.0,Delhi
petrol,suv,1,jeep,jeep compass,2019,9064,1.4 longitude plus at,1385000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,87576,dl10,1368,automatic,15,12,18,25,8,14.1,160.77,250.0,18.0,Delhi
petrol,hatchback,1,honda,honda brio,2014,1188,s mt,290000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,58000,dl13,1198,manual,12,10,6,16,5,19.4,86.8,109.0,16.0,Delhi
petrol,muv,1,datsun,datsun go plus,2015,5229,t bsiv,285000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,75000,hr26,1198,manual,10,7,5,14,5,19.44,67.0,104.0,16.0,Delhi
petrol,sedan,1,volkswagen,volkswagen vento,2013,2019,ipl ii petrol highline at,330000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,69000,dl4c,1598,automatic,19,12,10,20,5,14.8,118.59014423076923,198.9501258327165,15.0,Delhi
diesel,suv,1,mahindra,mahindra thar,2015,3744,crde,549000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,6,20000,dl12,2498,manual,6,9,7,11,0,16.55,105.0,247.0,16.0,Delhi
petrol,hatchback,1,maruti,maruti alto 800,2020,7073,lxi,365000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,45000,dl12,796,manual,5,6,4,13,0,22.05,47.33,69.0,16.0,Delhi
cng,sedan,1,maruti,maruti swift dzire tour,2021,8202,1.2 s std cng,650000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,20000,dl5c,1197,manual,11,10,9,23,0,26.55,118.59014423076923,95.0,16.0,Delhi
diesel,suv,1,maruti,maruti sx4 s cross,2015,4274,ddis 200 sigma,449000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,70000,dl1c,1248,manual,14,10,6,19,2,23.65,88.5,200.0,16.0,Delhi
petrol,hatchback,1,honda,honda jazz,2017,1340,1.2 v at i vtec,599000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,72000,dl10,1199,automatic,13,12,12,22,9,19.0,88.7,110.0,15.0,Delhi
diesel,suv,0,mg,mg gloster,2023,9298,savvy 6 str 4x4,4645000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,6,7800,unknown,1996,automatic,29,13,20,32,12,12.04,212.55,478.5,19.0,Delhi
petrol,hatchback,1,tata,tata tiago,2020,7376,xz,499000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,25000,dl10,1199,manual,10,11,12,20,10,20.09,84.82,198.9501258327165,16.0,Delhi
petrol,suv,1,lexus,lexus rx,2020,7187,450hl,8800000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,19000,dl4c,3456,automatic,34,14,18,36,14,18.8,258.81,335.0,18.0,Delhi
petrol,sedan,1,skoda,skoda slavia,2022,8693,1.0 tsi ambition at bsvi,1358000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,11332,hr98,999,automatic,22,12,13,29,11,18.07,113.98,178.0,16.0,Delhi
petrol,hatchback,1,maruti,maruti baleno,2016,3969,1.2 zeta,560000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,25456,up16,1197,manual,13,12,13,27,8,21.4,83.1,115.0,16.0,Delhi
petrol,hatchback,2,maruti,maruti wagon r,2013,6739,lxi,275000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,65000,dl8c,998,manual,7,7,4,20,0,21.79,67.05,90.0,16.0,Delhi
petrol,hatchback,1,honda,honda jazz,2017,1340,1.2 v at i vtec,586000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,93616,up16,1199,automatic,13,12,12,22,9,19.0,88.7,110.0,15.0,Delhi
petrol,hatchback,1,maruti,maruti celerio,2017,10360,zxi amt,463000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,74134,hr26,998,automatic,11,9,10,25,7,26.0,65.71,89.0,16.0,Delhi
petrol,suv,1,renault,renault duster,2018,5775,petrol rxs cvt,699000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,70000,dl3c,1498,automatic,18,11,10,26,9,14.99,104.5,142.0,16.0,Delhi
diesel,hatchback,2,maruti,maruti baleno,2018,3968,1.3 alpha,593000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,62411,hr26,1248,manual,15,12,13,28,9,27.39,74.0,190.0,16.0,Delhi
petrol,sedan,2,mercedes-benz,mercedes-benz e-class,2012,4617,e200 cgi blue efficiency,1050000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,56000,dl11,1796,automatic,20,13,16,27,6,12.3,185.0,285.0,17.0,Delhi
diesel,suv,2,mahindra,mahindra kuv 100 nxt,2018,6073,d75 k6 plus 5str,567000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,63661,dl01,1198,manual,13,11,12,26,8,25.32,77.0,190.0,14.0,Delhi
petrol,suv,1,mg,mg hector plus,2021,8345,smart cvt,1750000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,6,24000,dl12,1451,automatic,20,5,19,22,10,0.0,141.0,198.9501258327165,18.0,Delhi
petrol,suv,1,volkswagen,volkswagen taigun,2022,8613,1.5 tsi gt plus bsvi,1650000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,14000,hp34,1498,manual,24,14,24,32,12,17.88,147.51,250.0,17.0,Delhi
diesel,suv,1,mahindra,mahindra xuv500,2017,3814,w10 1.99 mhawk,930000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,7,70000,up16,1997,manual,23,11,17,29,7,16.0,140.0,320.0,17.0,Delhi
petrol,suv,1,honda,honda wr-v,2018,5668,i-vtec vx,749000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,50000,dl10,1199,manual,21,12,15,28,8,17.5,88.7,110.0,16.0,Delhi
petrol,sedan,1,volkswagen,volkswagen vento,2011,2021,petrol comfortline,249000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,74000,hr26,1598,manual,15,11,9,13,6,15.04,103.6,153.0,15.0,Delhi
diesel,suv,1,tata,tata hexa,2018,5479,xt,899000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,70000,dl6c,2179,manual,23,12,18,31,8,17.6,153.86,400.0,17.0,Delhi
petrol,hatchback,1,hyundai,hyundai i10,2013,1567,era,225000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,65000,dl12,1086,manual,6,7,4,11,0,19.81,68.05,99.04,16.0,Delhi
diesel,hatchback,1,maruti,maruti baleno,2015,3966,1.3 delta,399000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,40000,dl1c,1248,manual,11,10,12,24,8,27.39,74.0,190.0,16.0,Delhi
petrol,hatchback,3,chevrolet,chevrolet spark,2010,593,1.0 ls,80000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,60000,unknown,995,manual,9,7,3,11,0,18.0,62.0,90.3,13.0,Delhi
petrol,sedan,3,honda,honda city,2010,1246,1.5 v at,225000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,81000,dl3c,1497,automatic,17,10,9,20,5,16.8,118.59014423076923,198.9501258327165,15.0,Delhi
petrol,hatchback,1,maruti,maruti alto,2012,3902,lx,137000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,80000,hr30,796,manual,2,4,2,7,2,19.7,46.3,62.0,12.0,Delhi
diesel,sedan,1,maruti,maruti swift dzire,2014,4242,vdi,389000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,107539,up81,1248,manual,13,9,8,17,4,23.4,74.0,190.0,14.0,Delhi
petrol,hatchback,1,maruti,maruti baleno,2016,3969,1.2 zeta,548000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,52059,dl9c,1197,manual,13,12,13,27,8,21.4,83.1,115.0,16.0,Delhi
petrol,suv,1,mg,mg hector,2021,7484,hybrid sharp mt,1695000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,70000,dl14,1451,manual,29,11,23,38,9,15.81,141.0,250.0,16.0,Delhi
petrol,hatchback,1,hyundai,hyundai i20,2021,8161,asta opt bsvi,874000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,5732,up16,1197,manual,30,12,18,39,12,21.0,81.8,114.74,16.0,Delhi
petrol,sedan,1,honda,honda amaze,2018,6415,s petrol bsiv,596000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,53034,dl8c,1199,manual,14,11,8,27,8,19.5,88.76,110.0,16.0,Delhi
petrol,sedan,3,honda,honda city,2009,1245,1.5 s mt,179000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,80000,unknown,1497,manual,17,10,8,20,5,17.0,118.59014423076923,198.9501258327165,15.0,Delhi
petrol,hatchback,2,maruti,maruti baleno,2017,3969,1.2 zeta,501000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,66462,dl2c,1197,manual,13,12,13,27,8,21.4,83.1,115.0,16.0,Delhi
diesel,suv,1,mahindra,mahindra xuv500,2013,8182,w8 fwd,575000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,7,70000,up14,2179,manual,17,11,12,22,6,15.1,140.0,330.0,17.0,Delhi
petrol,hatchback,1,maruti,maruti baleno,2017,3962,1.2 delta,495000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,52444,hr26,1197,manual,11,10,12,24,8,21.4,83.1,115.0,16.0,Delhi
diesel,suv,1,tata,tata safari storme,2014,2876,ex,500000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,7,60000,dl11,2179,manual,14,9,11,15,0,14.0,138.1,320.0,16.0,Delhi
petrol,suv,2,mg,mg hector,2019,7485,smart dct,1500000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,40000,hr26,1451,automatic,28,11,20,36,9,13.96,141.0,250.0,16.0,Delhi
petrol,hatchback,1,hyundai,hyundai grand i10 nios,2022,7091,sportz,725000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,10000,hr26,1197,manual,15,11,12,24,10,20.7,81.86,198.9501258327165,14.0,Delhi
petrol,suv,1,toyota,toyota urban cruiser,2022,7970,high,1030000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,10000,unknown,1462,manual,24,12,17,28,11,17.03,103.26,198.9501258327165,16.0,Delhi
diesel,sedan,1,maruti,maruti ciaz,2017,5718,1.3 delta,650000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,70000,unknown,1248,manual,18,11,9,24,8,28.09,88.5,200.0,16.0,Delhi
petrol,hatchback,1,hyundai,hyundai grand i10,2014,1544,at asta,450000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,14000,dl9c,1197,automatic,16,11,14,17,7,18.9,82.0,114.0,14.0,Delhi
diesel,suv,1,ford,ford ecosport,2019,7359,1.5 diesel titanium plus,689000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,39500,up16,1498,manual,22,13,19,34,9,21.7,98.96,215.0,16.0,Delhi
petrol,sedan,1,skoda,skoda octavia,2018,5908,1.4 tsi mt ambition,1250000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,64213,up16,1395,manual,21,13,11,26,9,16.7,148.0,250.0,16.0,Delhi
petrol,hatchback,2,maruti,maruti alto 800,2021,7073,lxi,310000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,20000,hr30,796,manual,5,6,4,13,0,22.05,47.33,69.0,16.0,Delhi
petrol,suv,1,kia,kia seltos,2019,7112,gtx plus,1200000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,60000,up16,1353,manual,23,13,20,33,10,16.5,138.08,198.9501258327165,17.0,Delhi
diesel,pickup trucks,1,isuzu,isuzu d-max,2018,5203,4x4,1280000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,120000,unknown,2499,manual,10,10,10,18,8,12.4,134.0,320.0,16.0,Delhi
petrol,hatchback,2,hyundai,hyundai grand i10,2017,5602,1.2 kappa magna bsiv,451999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,48768,dl7c,1197,manual,13,8,8,23,6,18.9,81.86,198.9501258327165,16.0,Delhi
petrol,hatchback,2,maruti,maruti celerio,2020,10357,zxi,404000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,91970,up13,998,manual,12,9,10,24,7,25.24,65.71,89.0,16.0,Delhi
petrol,suv,1,kia,kia seltos,2023,10422,gtx plus turbo dct,2025000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,7100,dl07,1482,automatic,23,10,17,25,10,17.9,157.81,253.0,18.0,Delhi
petrol,hatchback,1,maruti,maruti baleno,2016,3962,1.2 delta,473000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,34936,dl2c,1197,manual,11,10,12,24,8,21.4,83.1,115.0,16.0,Delhi
petrol,hatchback,3,honda,honda jazz,2011,1354,x,252000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,64071,dl04,1198,manual,12,6,10,17,6,16.7,88.8,110.0,15.0,Delhi
petrol,suv,1,honda,honda wr-v,2022,7895,vx,950000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,10000,dl7c,1199,manual,16,11,20,22,11,16.5,88.5,110.0,16.0,Delhi
petrol,hatchback,1,maruti,maruti baleno,2018,5920,1.2 cvt alpha,633000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,60443,dl6c,1197,automatic,15,12,13,28,9,21.4,83.1,115.0,16.0,Delhi
petrol,sedan,1,honda,honda city,2017,1217,i vtec cvt vx,875000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,56000,dl10,1497,automatic,21,14,11,23,7,18.0,117.3,145.0,15.0,Delhi
petrol,hatchback,2,maruti,maruti swift,2015,10402,lxi,413000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,10056,dl8c,1197,manual,5,5,5,19,0,22.38,88.5,113.0,16.0,Delhi
petrol,sedan,1,honda,honda city,2020,5626,i-vtec v,1100000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,13000,dl8c,1497,manual,25,11,11,28,9,17.4,117.6,145.0,15.0,Delhi
diesel,suv,1,hyundai,hyundai creta,2020,7697,s diesel bsvi,1250000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,80000,up16,1493,manual,24,11,14,29,10,0.0,113.98,250.0,16.0,Delhi
diesel,suv,1,land rover,land rover range rover evoque,2019,5535,2.0 td4 se,4150000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,53000,hr26,1999,automatic,24,13,15,36,8,15.68,177.0,430.0,17.0,Delhi
petrol,suv,2,maruti,maruti grand vitara,2012,4081,2.4 mt,650000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,110000,dl02,2393,manual,18,13,10,23,7,10.4,163.5,225.0,17.0,Delhi
petrol,hatchback,1,maruti,maruti wagon r,2012,4363,vxi minor,300000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,60000,unknown,998,manual,9,8,10,16,4,18.9,67.1,90.0,14.0,Delhi
petrol,sedan,1,mercedes-benz,mercedes-benz c-class,2022,9089,c 200 bsvi,5700000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,22000,dl07,1496,automatic,29,16,18,38,12,16.9,201.15,300.0,17.0,Delhi
petrol,hatchback,1,maruti,maruti swift,2022,8378,vxi bsvi,713000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,30000,unknown,1197,manual,11,7,7,26,6,22.38,88.5,113.0,16.0,Delhi
petrol,suv,2,ford,ford ecosport,2015,889,1.5 ti vct at titanium bsiv,515000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,90000,dl10,1499,automatic,15,13,13,25,7,15.63,110.4,140.0,16.0,Delhi
petrol,hatchback,1,maruti,maruti baleno,2020,6779,zeta,600000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,50000,jh10,1197,manual,16,11,15,27,11,21.01,81.8,113.0,16.0,Delhi
diesel,suv,1,tata,tata harrier,2022,7496,xza plus at bsvi,2089999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,22000,dl3c,1956,automatic,17,15,16,26,11,14.6,167.67,350.0,17.0,Delhi
petrol,sedan,1,maruti,maruti ciaz,2016,4009,at zxi,690000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,48000,dl9c,1373,automatic,20,11,10,23,7,19.12,91.1,130.0,15.0,Delhi
petrol,hatchback,1,maruti,maruti baleno,2016,3969,1.2 zeta,513000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,35467,dl12,1197,manual,13,12,13,27,8,21.4,83.1,115.0,16.0,Delhi
petrol,sedan,1,hyundai,hyundai verna,2017,5969,vtvt 1.6 at sx option,850000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,54481,dl12,1591,automatic,26,13,10,31,10,17.0,121.3,151.0,16.0,Delhi
petrol,suv,1,maruti,maruti brezza,2022,8679,lxi bsvi,835000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,24000,dl2c,1462,manual,9,10,10,27,0,20.15,101.65,136.8,16.0,Delhi
petrol,hatchback,1,hyundai,hyundai grand i10,2017,5602,1.2 kappa magna bsiv,438999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,76181,up85,1197,manual,13,8,8,23,6,18.9,81.86,198.9501258327165,16.0,Delhi
petrol,hatchback,1,maruti,maruti baleno,2020,6779,zeta,720000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,23842,hr26,1197,manual,16,11,15,27,11,21.01,81.8,113.0,16.0,Delhi
petrol,suv,2,maruti,maruti vitara brezza,2022,7568,vxi,942000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,20000,dl9c,1462,manual,18,9,14,28,9,17.03,103.26,198.9501258327165,16.0,Delhi
petrol,sedan,1,honda,honda city,2014,1285,i vtec cvt vx,538000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,94407,dl8c,1497,automatic,18,12,9,23,4,18.0,117.3,145.0,15.0,Delhi
