ft,bt,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,trendingText,Insurance Validity,Seats,Kms Driven,RTO,Engine Displacement,Transmission,Comfort & Convenience,Interior,Exterior,Safety,Entertainment & Communication,Mileage,Max Power,Torque,Wheel Size,city
petrol,hatchback,2,maruti,maruti ritz,2009,4157,vxi,93982,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,114866,rj10,1197,manual,5,6,4,9,0,21.1,85.8,114.0,14.0,Jaipur
petrol,hatchback,1,maruti,maruti baleno,2021,6779,zeta,600000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,27723,rj05,1197,manual,16,11,15,27,11,21.01,81.8,113.0,16.0,Jaipur
petrol,sedan,1,toyota,toyota corolla altis,2009,6151,1.8 vl at,395000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,57847,rj14,1794,automatic,13,9,9,16,9,14.53,138.1,173.0,15.0,Jaipur
petrol,sedan,1,hyundai,hyundai verna,2021,7729,sx,980000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,46557,rj45,1497,manual,27,12,16,25,10,17.7,113.18,143.8,16.0,Jaipur
petrol,hatchback,1,maruti,maruti wagon r,2016,4310,vxi bs iv,360000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,37983,rj14,998,manual,11,10,11,17,6,20.51,67.04,90.0,16.0,Jaipur
petrol,hatchback,4,maruti,maruti alto,2010,3902,lx,68063,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,152783,rj21,796,manual,2,4,2,7,2,19.7,46.3,62.0,12.0,Jaipur
diesel,sedan,1,mercedes-benz,mercedes-benz c-class,2012,4692,220 cdi at,1250000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,69856,rj14,2143,automatic,20,12,15,25,5,14.84,170.0,400.0,16.0,Jaipur
diesel,suv,1,audi,audi q5,2013,104,2.0 tdi,1850000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,60091,rj14,1968,automatic,20,13,19,31,8,14.16,174.3,380.0,17.0,Jaipur
petrol,hatchback,1,maruti,maruti swift,2017,4174,lxi optional-o,450000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,50501,rj14,1197,manual,8,9,4,21,0,20.4,83.11,113.0,16.0,Jaipur
petrol,sedan,1,hyundai,hyundai aura,2020,7330,s amt,735000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,16603,rj45,1197,automatic,14,11,11,23,7,20.1,81.86,171.20369154228854,16.0,Jaipur
cng,hatchback,1,maruti,maruti celerio,2020,10362,vxi cng,500000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,40960,rj53,998,manual,11,7,6,22,0,0.0,55.92,82.1,16.0,Jaipur
petrol,hatchback,1,hyundai,hyundai grand i10,2018,5602,1.2 kappa magna bsiv,484999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,65000,rj45,1197,manual,13,8,8,23,6,18.9,81.86,171.20369154228854,16.0,Jaipur
diesel,hatchback,1,maruti,maruti swift,2014,4206,zdi,429000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,74232,rj14,1248,manual,13,10,11,20,4,22.9,74.0,190.0,15.0,Jaipur
petrol,hatchback,1,maruti,maruti wagon r,2015,4310,vxi bs iv,347000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,38892,rj01,998,manual,11,10,11,17,6,20.51,67.04,90.0,16.0,Jaipur
diesel,sedan,2,hyundai,hyundai verna,2016,1787,1.6 crdi at s,695000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,72602,rj14,1582,automatic,16,10,9,25,7,19.08,126.2,259.9,15.0,Jaipur
diesel,suv,1,bmw,bmw x5,2014,370,xdrive 30d,2450000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,82882,rj01,2993,automatic,19,11,15,23,6,11.7,245.0,540.0,18.0,Jaipur
diesel,suv,2,audi,audi q3,2017,8117,30 tdi,2325000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,79329,rj14,1968,manual,20,12,16,27,8,17.32,138.13,320.0,16.0,Jaipur
petrol,sedan,1,maruti,maruti swift dzire,2013,4238,vxi,400000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,63959,rj14,1197,manual,13,9,8,17,4,19.1,85.8,114.0,14.0,Jaipur
petrol,hatchback,1,tata,tata altroz,2022,7250,xt bsvi,900000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,10801,rj45,1199,manual,15,10,10,26,11,19.33,86.83,113.0,16.0,Jaipur
diesel,suv,2,toyota,toyota fortuner,2015,2254,4x2 mt trd sportivo,1300000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,7,86580,rj19,2982,manual,13,9,8,23,8,13.0,168.7,343.0,17.0,Jaipur
petrol,sedan,2,skoda,skoda rapid,2015,3126,1.6 mpi at elegance,330000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,30751,rj14,1598,automatic,17,13,9,21,7,14.3,103.52,153.0,15.0,Jaipur
petrol,hatchback,1,maruti,maruti wagon r,2014,4310,vxi bs iv,250000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,151231,rj14,998,manual,11,10,11,17,6,20.51,67.04,90.0,16.0,Jaipur
diesel,suv,1,kia,kia seltos,2020,7118,htx plus diesel,1575000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,49000,rj45,1493,manual,23,13,19,30,10,20.8,113.43,171.20369154228854,17.0,Jaipur
petrol,suv,1,kia,kia seltos,2019,7122,gtx plus dct,1475000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,49000,rj19,1353,automatic,24,14,20,34,10,16.5,138.08,171.20369154228854,17.0,Jaipur
diesel,sedan,3,mercedes-benz,mercedes-benz c-class,2006,4692,220 cdi at,225000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,147640,rj26,2143,automatic,20,12,15,25,5,14.84,170.0,400.0,16.0,Jaipur
diesel,sedan,1,audi,audi a4,2013,30,new  2.0 tdi multitronic,1370000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,55000,rj14,1968,automatic,19,12,10,25,8,15.2,140.8,320.0,16.0,Jaipur
petrol,suv,1,honda,honda wr-v,2022,7895,vx,900000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,17284,rj45,1199,manual,16,11,20,22,11,16.5,88.5,110.0,16.0,Jaipur
diesel,sedan,3,hyundai,hyundai xcent,2014,1864,1.1 crdi s option,300000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,100076,rj14,1120,manual,15,10,10,18,7,24.4,71.01,180.4,14.0,Jaipur
petrol,hatchback,2,chevrolet,chevrolet spark,2011,593,1.0 ls,60000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,105180,rj14,995,manual,9,7,3,11,0,18.0,62.0,90.3,13.0,Jaipur
petrol,hatchback,1,maruti,maruti alto 800,2018,7073,lxi,272000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,85648,rj45,796,manual,5,6,4,13,0,22.05,47.33,69.0,16.0,Jaipur
petrol,hatchback,1,maruti,maruti swift,2018,10403,vxi,509000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,97229,rj45,1197,manual,11,7,7,26,6,22.38,88.5,113.0,16.0,Jaipur
diesel,hatchback,1,maruti,maruti baleno,2016,3966,1.3 delta,470000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,74850,pb65,1248,manual,11,10,12,24,8,27.39,74.0,190.0,16.0,Jaipur
cng,hatchback,1,maruti,maruti s-presso,2022,7489,vxi cng 2019-2020,539000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,4,18484,rj40,998,manual,5,6,5,19,6,31.2,58.33,78.0,16.0,Jaipur
petrol,hatchback,1,maruti,maruti swift,2018,10403,vxi,544000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,52509,rj27,1197,manual,11,7,7,26,6,22.38,88.5,113.0,16.0,Jaipur
petrol,sedan,2,hyundai,hyundai accent,2006,1426,gle,142000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,94970,rj14,1495,manual,13,9,6,7,0,13.2,94.0,12.5,13.0,Jaipur
petrol,hatchback,2,hyundai,hyundai i10,2016,1573,sportz option,345000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,57000,rj02,1197,manual,10,8,9,13,6,20.36,78.9,111.8,13.0,Jaipur
diesel,sedan,1,skoda,skoda rapid,2018,3141,1.5 tdi ambition bsiv,965000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,91547,rj14,1498,manual,22,13,11,27,6,21.13,108.6,250.0,15.0,Jaipur
petrol,sedan,1,maruti,maruti swift dzire,2011,4230,1.2 vxi bsiv,280000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,42601,rj14,1197,manual,13,8,6,14,4,17.5,85.8,114.0,14.0,Jaipur
diesel,muv,1,maruti,maruti ertiga,2013,4050,vdi,450000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,7,208978,rj14,1248,manual,14,10,7,20,6,20.77,88.76,200.0,16.0,Jaipur
diesel,suv,1,kia,kia seltos,2019,7119,htx plus at d,1130000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,31262,rj45,1493,automatic,28,15,21,31,11,17.8,113.4,171.20369154228854,16.0,Jaipur
diesel,suv,1,ford,ford ecosport,2018,6094,1.5 diesel titanium plus bsiv,775000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,72000,rj45,1498,manual,20,12,13,34,9,23.0,98.96,205.0,16.0,Jaipur
diesel,suv,1,nissan,nissan terrano,2014,3359,xl 85 ps,216000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,152633,rj11,1461,manual,16,9,12,21,7,20.45,83.8,200.0,16.0,Jaipur
petrol,hatchback,1,hyundai,hyundai i20,2017,6812,asta option bsiv,600000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,70000,rj43,1197,manual,26,12,12,30,8,18.6,81.86,171.20369154228854,16.0,Jaipur
petrol,sedan,1,audi,audi a3,2018,5738,35 tfsi premium plus,2089999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,54737,rj45,1395,automatic,27,14,17,32,9,19.2,150.0,250.0,16.0,Jaipur
diesel,suv,1,mahindra,mahindra xuv500,2020,6357,w11 bsiv,1011999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,7,97845,rj23,2179,manual,21,11,17,28,9,15.1,152.87,360.0,17.0,Jaipur
petrol,hatchback,1,maruti,maruti swift,2022,8378,vxi bsvi,630000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,18240,rj45,1197,manual,11,7,7,26,6,22.38,88.5,113.0,16.0,Jaipur
petrol,hatchback,3,hyundai,hyundai santro,1999,1689,le,66000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,81700,rj14,999,manual,0,0,0,0,0,0.0,96.15733953488372,171.20369154228854,13.0,Jaipur
diesel,suv,2,tata,tata safari storme,2015,2868,ex,590000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,90000,rj20,2179,manual,18,11,13,17,6,14.1,147.94,320.0,16.0,Jaipur
diesel,sedan,1,jaguar,jaguar xj,2014,5015,3.0l portfolio,3800000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,65262,rj14,2993,automatic,23,13,13,30,8,14.47,301.73,689.0,19.0,Jaipur
petrol,sedan,1,hyundai,hyundai verna,2018,5968,vtvt 1.6 sx option,875000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,86703,rj45,1591,manual,27,13,10,32,10,17.0,121.3,151.0,16.0,Jaipur
petrol,sedan,1,skoda,skoda slavia,2022,7257,1.0 tsi active bsvi,1110000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,16000,rj45,999,manual,15,11,11,26,10,19.47,113.98,178.0,16.0,Jaipur
petrol,hatchback,1,hyundai,hyundai eon,2018,1502,era plus,280000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,48409,rj14,814,manual,9,6,6,13,0,21.1,55.2,74.5,16.0,Jaipur
petrol,hatchback,1,maruti,maruti swift,2012,10403,vxi,364000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,102912,rj14,1197,manual,11,7,7,26,6,22.38,88.5,113.0,16.0,Jaipur
petrol,hatchback,1,renault,renault kwid,2019,7428,rxl,352000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,37025,rj02,799,manual,5,8,5,20,0,22.25,53.26,72.0,16.0,Jaipur
petrol,hatchback,1,nissan,nissan micra active,2015,3310,xv s,215000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,164910,rj02,1198,manual,13,10,4,24,5,19.49,67.04,104.0,16.0,Jaipur
diesel,sedan,2,volkswagen,volkswagen vento,2012,2011,diesel highline,300000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,68243,rj14,1598,manual,17,12,10,18,7,20.54,103.6,250.0,15.0,Jaipur
petrol,hatchback,1,hyundai,hyundai i10,2012,1570,sportz,231000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,110728,rj14,1197,manual,10,8,5,11,6,20.36,78.9,111.8,13.0,Jaipur
diesel,sedan,1,hyundai,hyundai verna,2020,7737,sx opt diesel,1156000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,69492,rj27,1493,manual,28,13,16,29,10,25.0,113.45,250.0,16.0,Jaipur
diesel,hatchback,1,maruti,maruti swift,2013,4203,ldi,400000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,72480,rj14,1248,manual,8,9,5,12,3,22.9,74.0,190.0,14.0,Jaipur
petrol,hatchback,1,hyundai,hyundai i20,2016,1481,sportz 1.2,500000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,120094,rj14,1197,manual,14,10,10,21,7,18.6,81.83,114.7,16.0,Jaipur
diesel,hatchback,3,maruti,maruti swift,2013,4204,vdi,350000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,118149,rj13,1248,manual,11,10,9,15,3,22.9,74.0,190.0,14.0,Jaipur
petrol,suv,1,kia,kia seltos,2020,8948,htx ivt,1420000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,29000,rj45,1497,automatic,24,12,18,31,10,0.0,113.43,144.0,17.0,Jaipur
petrol,hatchback,3,honda,honda brio,2015,1193,vx at,385000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,68000,rj19,1198,automatic,12,11,9,21,5,16.5,86.8,109.0,14.0,Jaipur
electric,suv,1,tata,tata nexon ev,2021,7278,xz plus,1200000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,55463,rj45,0,automatic,19,9,15,20,10,0.0,127.0,245.0,16.0,Jaipur
electric,suv,1,tata,tata nexon ev,2022,9167,xz plus lux,1400000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,26455,rj45,0,automatic,23,4,14,17,10,0.0,141.04,250.0,16.0,Jaipur
petrol,minivans,3,maruti,maruti omni,2014,4116,e mpi std bsiv,94353,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,8,45663,rj05,796,manual,2,4,2,9,0,16.8,34.2,59.0,12.0,Jaipur
petrol,hatchback,1,maruti,maruti alto 800,2012,3943,lxi,96295,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,62626,rj14,796,manual,7,7,3,10,0,22.74,47.3,69.0,16.0,Jaipur
cng,minivans,1,maruti,maruti eeco,2022,7706,cng 5 seater ac,570000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,32317,rj05,1196,manual,2,6,3,13,0,0.0,61.68,85.0,16.0,Jaipur
petrol,hatchback,2,hyundai,hyundai i20,2010,1644,1.2 magna,117000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,65733,rj14,1197,manual,19,14,9,15,8,18.5,96.15733953488372,171.20369154228854,14.0,Jaipur
petrol,hatchback,1,tata,tata altroz,2020,7247,xe bsvi,537000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,21388,rj45,1199,manual,7,10,6,21,0,19.33,86.83,113.0,16.0,Jaipur
diesel,sedan,3,maruti,maruti swift dzire,2019,5824,amt vdi,678000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,71448,rj20,1248,automatic,19,12,8,29,9,28.4,74.02,190.0,16.0,Jaipur
electric,suv,1,mg,mg zs ev,2022,8880,exclusive,2450000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,10371,rj45,0,automatic,29,8,20,33,13,0.0,174.33,280.0,17.0,Jaipur
petrol,sedan,1,honda,honda amaze,2018,6415,s petrol bsiv,541000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,63385,rj18,1199,manual,14,11,8,27,8,19.5,88.76,110.0,16.0,Jaipur
petrol,hatchback,1,hyundai,hyundai i20,2019,6808,magna plus bsiv,578000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,60048,rj02,1197,manual,16,9,8,26,8,18.6,81.86,171.20369154228854,16.0,Jaipur
electric,sedan,1,tata,tata tigor ev,2022,9460,xz plus lux,1490000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,44351,rj45,0,automatic,19,10,13,22,11,0.0,73.75,170.0,16.0,Jaipur
petrol,hatchback,1,hyundai,hyundai eon,2015,1502,era plus,200000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,45926,rj14,814,manual,9,6,6,13,0,21.1,55.2,74.5,16.0,Jaipur
petrol,suv,1,maruti,maruti vitara brezza,2021,7295,lxi,750000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,19876,rj45,1462,manual,13,9,10,29,8,17.03,103.26,171.20369154228854,16.0,Jaipur
diesel,hatchback,1,hyundai,hyundai i20,2017,6257,diesel asta,675000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,69000,rj20,1396,manual,18,11,9,26,8,22.54,88.76,171.20369154228854,15.0,Jaipur
petrol,suv,1,maruti,maruti vitara brezza,2021,7627,zxi plus dual tone,894999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,65000,rj51,1462,manual,26,12,21,30,11,17.03,103.26,171.20369154228854,16.0,Jaipur
petrol,hatchback,1,hyundai,hyundai grand i10,2015,1542,asta,420000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,37386,rj14,1197,manual,16,11,14,17,7,18.9,82.0,114.0,14.0,Jaipur
petrol,hatchback,1,maruti,maruti baleno,2020,6779,zeta,550000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,104590,rj23,1197,manual,16,11,15,27,11,21.01,81.8,113.0,16.0,Jaipur
petrol,sedan,1,maruti,maruti swift dzire,2021,7710,zxi bsvi,725000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,57794,rj07,1197,manual,19,12,11,26,10,22.41,88.5,113.0,15.0,Jaipur
diesel,suv,1,ford,ford ecosport,2015,908,1.5 dv5 mt titanium,420000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,105072,hr26,1498,manual,16,13,12,19,7,22.7,89.84,204.0,16.0,Jaipur
